 1.0 13 19 11 2       computed   
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42 1.42
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.82
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36 5.36
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60 5.60
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65 5.65
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90 5.90
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15 6.15
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60 6.60
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00 8.00
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73 1.73
